CepCod;CidCodMunDipj;CidCod;CidNome;UfSigla;CepEnderLoc;CepBair1;CepBair2
71825226;;104574;RIACHO FUNDO;DF;QS 12 µREA ESPECIAL F;Riacho Fundo;
71825400;;104574;RIACHO FUNDO;DF;QS 14;Riacho Fundo;
71825401;;104574;RIACHO FUNDO;DF;QS 14 CONJUNTO 1A;Riacho Fundo;
71825402;;104574;RIACHO FUNDO;DF;QS 14 CONJUNTO 2A;Riacho Fundo;
71825403;;104574;RIACHO FUNDO;DF;QS 14 CONJUNTO 3A;Riacho Fundo;
71825404;;104574;RIACHO FUNDO;DF;QS 14 CONJUNTO 4A;Riacho Fundo;
71825405;;104574;RIACHO FUNDO;DF;QS 14 CONJUNTO 5A;Riacho Fundo;
71825406;;104574;RIACHO FUNDO;DF;QS 14 CONJUNTO 6A;Riacho Fundo;
71825408;;104574;RIACHO FUNDO;DF;QS 14 CONJUNTO 8A;Riacho Fundo;
71825410;;104574;RIACHO FUNDO;DF;QS 14 CONJUNTO 10A;Riacho Fundo;
71825411;;104574;RIACHO FUNDO;DF;QS 14 CONJUNTO 1B;Riacho Fundo;
71825412;;104574;RIACHO FUNDO;DF;QS 14 CONJUNTO 2B;Riacho Fundo;
71825413;;104574;RIACHO FUNDO;DF;QS 14 CONJUNTO 3B;Riacho Fundo;
71825414;;104574;RIACHO FUNDO;DF;QS 14 CONJUNTO 4B;Riacho Fundo;
71825415;;104574;RIACHO FUNDO;DF;QS 14 CONJUNTO 5B;Riacho Fundo;
71825416;;104574;RIACHO FUNDO;DF;QS 14 CONJUNTO 6B;Riacho Fundo;
71825418;;104574;RIACHO FUNDO;DF;QS 14 CONJUNTO 8B;Riacho Fundo;
71825420;;104574;RIACHO FUNDO;DF;QS 14 CONJUNTO 10B;Riacho Fundo;
71825421;;104574;RIACHO FUNDO;DF;QS 14 µREA ESPECIAL A;Riacho Fundo;
71825422;;104574;RIACHO FUNDO;DF;QS 14 µREA ESPECIAL B;Riacho Fundo;
71825423;;104574;RIACHO FUNDO;DF;QS 14 µREA ESPECIAL C;Riacho Fundo;
71825424;;104574;RIACHO FUNDO;DF;QS 14 µREA ESPECIAL D;Riacho Fundo;
71825425;;104574;RIACHO FUNDO;DF;QS 14 µREA ESPECIAL E;Riacho Fundo;
71825426;;104574;RIACHO FUNDO;DF;QS 14 µREA ESPECIAL F;Riacho Fundo;
71825531;;104574;RIACHO FUNDO;DF;CLS 16 BLOCO A;Riacho Fundo;
71825532;;104574;RIACHO FUNDO;DF;CLS 16 BLOCO B;Riacho Fundo;
71825533;;104574;RIACHO FUNDO;DF;CLS 16 BLOCO C;Riacho Fundo;
71825534;;104574;RIACHO FUNDO;DF;CLS 16 BLOCO D;Riacho Fundo;
71825535;;104574;RIACHO FUNDO;DF;CLS 16 BLOCO E;Riacho Fundo;
71825600;;104574;RIACHO FUNDO;DF;QS 16;Riacho Fundo;
71825601;;104574;RIACHO FUNDO;DF;QS 16 CONJUNTO 1;Riacho Fundo;
71825602;;104574;RIACHO FUNDO;DF;QS 16 CONJUNTO 2;Riacho Fundo;
71825603;;104574;RIACHO FUNDO;DF;QS 16 CONJUNTO 3;Riacho Fundo;
71825604;;104574;RIACHO FUNDO;DF;QS 16 CONJUNTO 4;Riacho Fundo;
71825605;;104574;RIACHO FUNDO;DF;QS 16 CONJUNTO 5;Riacho Fundo;
71825606;;104574;RIACHO FUNDO;DF;QS 16 CONJUNTO 6;Riacho Fundo;
71825607;;104574;RIACHO FUNDO;DF;QS 16 CONJUNTO 7;Riacho Fundo;
71825608;;104574;RIACHO FUNDO;DF;QS 16 CONJUNTO 8;Riacho Fundo;
71825621;;104574;RIACHO FUNDO;DF;QS 16 µREA ESPECIAL 1;Riacho Fundo;
71825622;;104574;RIACHO FUNDO;DF;QS 16 µREA ESPECIAL 2;Riacho Fundo;
71825623;;104574;RIACHO FUNDO;DF;QS 16 µREA ESPECIAL 3;Riacho Fundo;
71825624;;104574;RIACHO FUNDO;DF;QS 16 µREA ESPECIAL 4;Riacho Fundo;
71825625;;104574;RIACHO FUNDO;DF;QS 16 µREA ESPECIAL 5;Riacho Fundo;
71825626;;104574;RIACHO FUNDO;DF;QS 16 µREA ESPECIAL 6;Riacho Fundo;
71825627;;104574;RIACHO FUNDO;DF;QS 16 µREA ESPECIAL 7;Riacho Fundo;
71880010;;104574;RIACHO FUNDO;DF;QN 7A;Riacho Fundo II;
71880011;;104574;RIACHO FUNDO;DF;QN 7A CONJUNTO 1;Riacho Fundo II;
71880012;;104574;RIACHO FUNDO;DF;QN 7A CONJUNTO 2;Riacho Fundo II;
71880013;;104574;RIACHO FUNDO;DF;QN 7A CONJUNTO 3;Riacho Fundo II;
71880014;;104574;RIACHO FUNDO;DF;QN 7A CONJUNTO 4;Riacho Fundo II;
71880015;;104574;RIACHO FUNDO;DF;QN 7A CONJUNTO 5;Riacho Fundo II;
71880016;;104574;RIACHO FUNDO;DF;QN 7A CONJUNTO 6;Riacho Fundo II;
71880017;;104574;RIACHO FUNDO;DF;QN 7A CONJUNTO 7;Riacho Fundo II;
71880018;;104574;RIACHO FUNDO;DF;QN 7A CONJUNTO 8;Riacho Fundo II;
71880019;;104574;RIACHO FUNDO;DF;QN 7A CONJUNTO 9;Riacho Fundo II;
71880020;;104574;RIACHO FUNDO;DF;QN 7B;Riacho Fundo II;
71880021;;104574;RIACHO FUNDO;DF;QN 7B CONJUNTO 1;Riacho Fundo II;
71880022;;104574;RIACHO FUNDO;DF;QN 7B CONJUNTO 2;Riacho Fundo II;
71880023;;104574;RIACHO FUNDO;DF;QN 7B CONJUNTO 3;Riacho Fundo II;
71880024;;104574;RIACHO FUNDO;DF;QN 7B CONJUNTO 4;Riacho Fundo II;
71880025;;104574;RIACHO FUNDO;DF;QN 7B CONJUNTO 5;Riacho Fundo II;
71880030;;104574;RIACHO FUNDO;DF;QN 7C;Riacho Fundo II;
71880031;;104574;RIACHO FUNDO;DF;QN 7C CONJUNTO 1;Riacho Fundo II;
71880032;;104574;RIACHO FUNDO;DF;QN 7C CONJUNTO 2;Riacho Fundo II;
71880033;;104574;RIACHO FUNDO;DF;QN 7C CONJUNTO 3;Riacho Fundo II;
71880034;;104574;RIACHO FUNDO;DF;QN 7C CONJUNTO 4;Riacho Fundo II;
71880035;;104574;RIACHO FUNDO;DF;QN 7C CONJUNTO 5;Riacho Fundo II;
71880036;;104574;RIACHO FUNDO;DF;QN 7C CONJUNTO 6;Riacho Fundo II;
71880037;;104574;RIACHO FUNDO;DF;QN 7C CONJUNTO 7;Riacho Fundo II;
71880038;;104574;RIACHO FUNDO;DF;QN 7C CONJUNTO 8;Riacho Fundo II;
71880040;;104574;RIACHO FUNDO;DF;QN 7D;Riacho Fundo II;
71880041;;104574;RIACHO FUNDO;DF;QN 7D CONJUNTO 1;Riacho Fundo II;
71880042;;104574;RIACHO FUNDO;DF;QN 7D CONJUNTO 2;Riacho Fundo II;
71880043;;104574;RIACHO FUNDO;DF;QN 7D CONJUNTO 3;Riacho Fundo II;
71880044;;104574;RIACHO FUNDO;DF;QN 7D CONJUNTO 4;Riacho Fundo II;
71880045;;104574;RIACHO FUNDO;DF;QN 7D CONJUNTO 5;Riacho Fundo II;
71880046;;104574;RIACHO FUNDO;DF;QN 7D CONJUNTO 6;Riacho Fundo II;
71880050;;104574;RIACHO FUNDO;DF;QN 7E;Riacho Fundo II;
71880051;;104574;RIACHO FUNDO;DF;QN 7E CONJUNTO 1;Riacho Fundo II;
71880052;;104574;RIACHO FUNDO;DF;QN 7E CONJUNTO 2;Riacho Fundo II;
71880053;;104574;RIACHO FUNDO;DF;QN 7E CONJUNTO 3;Riacho Fundo II;
71880054;;104574;RIACHO FUNDO;DF;QN 7E CONJUNTO 4;Riacho Fundo II;
71880055;;104574;RIACHO FUNDO;DF;QN 7E CONJUNTO 5;Riacho Fundo II;
71880060;;104574;RIACHO FUNDO;DF;QN 7F;Riacho Fundo II;
71880061;;104574;RIACHO FUNDO;DF;QN 7F CONJUNTO 1;Riacho Fundo II;
71880062;;104574;RIACHO FUNDO;DF;QN 7F CONJUNTO 2;Riacho Fundo II;
71880063;;104574;RIACHO FUNDO;DF;QN 7F CONJUNTO 3;Riacho Fundo II;
71880064;;104574;RIACHO FUNDO;DF;QN 7F CONJUNTO 4;Riacho Fundo II;
71880065;;104574;RIACHO FUNDO;DF;QN 7F CONJUNTO 5;Riacho Fundo II;
71880066;;104574;RIACHO FUNDO;DF;QN 7F CONJUNTO 6;Riacho Fundo II;
71880067;;104574;RIACHO FUNDO;DF;QN 7F CONJUNTO 7;Riacho Fundo II;
71880110;;104574;RIACHO FUNDO;DF;QN 8A;Riacho Fundo II;
71880111;;104574;RIACHO FUNDO;DF;QN 8A CONJUNTO 1;Riacho Fundo II;
71880112;;104574;RIACHO FUNDO;DF;QN 8A CONJUNTO 2;Riacho Fundo II;
71880113;;104574;RIACHO FUNDO;DF;QN 8A CONJUNTO 3;Riacho Fundo II;
71880114;;104574;RIACHO FUNDO;DF;QN 8A CONJUNTO 4;Riacho Fundo II;
71880115;;104574;RIACHO FUNDO;DF;QN 8A CONJUNTO 5;Riacho Fundo II;
71880116;;104574;RIACHO FUNDO;DF;QN 8A CONJUNTO 6;Riacho Fundo II;
71880117;;104574;RIACHO FUNDO;DF;QN 8A CONJUNTO 7;Riacho Fundo II;
71880120;;104574;RIACHO FUNDO;DF;QN 8B;Riacho Fundo II;
71880121;;104574;RIACHO FUNDO;DF;QN 8B CONJUNTO 1;Riacho Fundo II;
71880122;;104574;RIACHO FUNDO;DF;QN 8B CONJUNTO 2;Riacho Fundo II;
71880123;;104574;RIACHO FUNDO;DF;QN 8B CONJUNTO 3;Riacho Fundo II;
71880124;;104574;RIACHO FUNDO;DF;QN 8B CONJUNTO 4;Riacho Fundo II;
71880125;;104574;RIACHO FUNDO;DF;QN 8B CONJUNTO 5;Riacho Fundo II;
71880126;;104574;RIACHO FUNDO;DF;QN 8B CONJUNTO 6;Riacho Fundo II;
71880127;;104574;RIACHO FUNDO;DF;QN 8B CONJUNTO 7;Riacho Fundo II;
71880128;;104574;RIACHO FUNDO;DF;QN 8B CONJUNTO 8;Riacho Fundo II;
71880129;;104574;RIACHO FUNDO;DF;QN 8B CONJUNTO 9;Riacho Fundo II;
71880130;;104574;RIACHO FUNDO;DF;QN 8C;Riacho Fundo II;
71880131;;104574;RIACHO FUNDO;DF;QN 8C CONJUNTO 1;Riacho Fundo II;
71880132;;104574;RIACHO FUNDO;DF;QN 8C CONJUNTO 2;Riacho Fundo II;
71880133;;104574;RIACHO FUNDO;DF;QN 8C CONJUNTO 3;Riacho Fundo II;
71880134;;104574;RIACHO FUNDO;DF;QN 8C CONJUNTO 4;Riacho Fundo II;
71880135;;104574;RIACHO FUNDO;DF;QN 8C CONJUNTO 5;Riacho Fundo II;
71880136;;104574;RIACHO FUNDO;DF;QN 8C CONJUNTO 6;Riacho Fundo II;
71880140;;104574;RIACHO FUNDO;DF;QN 8D;Riacho Fundo II;
71880141;;104574;RIACHO FUNDO;DF;QN 8D CONJUNTO 1;Riacho Fundo II;
71880142;;104574;RIACHO FUNDO;DF;QN 8D CONJUNTO 2;Riacho Fundo II;
71880143;;104574;RIACHO FUNDO;DF;QN 8D CONJUNTO 3;Riacho Fundo II;
71880144;;104574;RIACHO FUNDO;DF;QN 8D CONJUNTO 4;Riacho Fundo II;
71880145;;104574;RIACHO FUNDO;DF;QN 8D CONJUNTO 5;Riacho Fundo II;
71880146;;104574;RIACHO FUNDO;DF;QN 8D CONJUNTO 6;Riacho Fundo II;
71880147;;104574;RIACHO FUNDO;DF;QN 8D CONJUNTO 7;Riacho Fundo II;
71880148;;104574;RIACHO FUNDO;DF;QN 8D CONJUNTO 8;Riacho Fundo II;
71880149;;104574;RIACHO FUNDO;DF;QN 8D CONJUNTO 9;Riacho Fundo II;
71880150;;104574;RIACHO FUNDO;DF;QN 8D CONJUNTO 10;Riacho Fundo II;
71880151;;104574;RIACHO FUNDO;DF;QN 8D CONJUNTO 11;Riacho Fundo II;
71880152;;104574;RIACHO FUNDO;DF;QN 8D µREA ESPECIAL S/N;Riacho Fundo II;
71880160;;104574;RIACHO FUNDO;DF;QN 8E;Riacho Fundo II;
71880161;;104574;RIACHO FUNDO;DF;QN 8E CONJUNTO 1;Riacho Fundo II;
71880162;;104574;RIACHO FUNDO;DF;QN 8E CONJUNTO 2;Riacho Fundo II;
71880163;;104574;RIACHO FUNDO;DF;QN 8E CONJUNTO 3;Riacho Fundo II;
71880164;;104574;RIACHO FUNDO;DF;QN 8E CONJUNTO 4;Riacho Fundo II;
71880165;;104574;RIACHO FUNDO;DF;QN 8E CONJUNTO 5;Riacho Fundo II;
71880166;;104574;RIACHO FUNDO;DF;QN 8E CONJUNTO 6;Riacho Fundo II;
71880167;;104574;RIACHO FUNDO;DF;QN 8E CONJUNTO 7;Riacho Fundo II;
71880170;;104574;RIACHO FUNDO;DF;QN 8F;Riacho Fundo II;
71880171;;104574;RIACHO FUNDO;DF;QN 8F CONJUNTO 1;Riacho Fundo II;
71880172;;104574;RIACHO FUNDO;DF;QN 8F CONJUNTO 2;Riacho Fundo II;
71880173;;104574;RIACHO FUNDO;DF;QN 8F CONJUNTO 3;Riacho Fundo II;
71880174;;104574;RIACHO FUNDO;DF;QN 8F CONJUNTO 4;Riacho Fundo II;
71880175;;104574;RIACHO FUNDO;DF;QN 8F CONJUNTO 5;Riacho Fundo II;
71880176;;104574;RIACHO FUNDO;DF;QN 8F CONJUNTO 6;Riacho Fundo II;
71880177;;104574;RIACHO FUNDO;DF;QN 8F CONJUNTO 7;Riacho Fundo II;
71880178;;104574;RIACHO FUNDO;DF;QN 8F CONJUNTO 8;Riacho Fundo II;
71880179;;104574;RIACHO FUNDO;DF;QN 8F CONJUNTO 9;Riacho Fundo II;
71880510;;104574;RIACHO FUNDO;DF;QN 5A;Riacho Fundo II;
71880511;;104574;RIACHO FUNDO;DF;QN 5A CONJUNTO 1;Riacho Fundo II;
71880512;;104574;RIACHO FUNDO;DF;QN 5A CONJUNTO 2;Riacho Fundo II;
71880513;;104574;RIACHO FUNDO;DF;QN 5A CONJUNTO 3;Riacho Fundo II;
71880514;;104574;RIACHO FUNDO;DF;QN 5A CONJUNTO 4;Riacho Fundo II;
71880515;;104574;RIACHO FUNDO;DF;QN 5A CONJUNTO 5;Riacho Fundo II;
71880516;;104574;RIACHO FUNDO;DF;QN 5A CONJUNTO 6;Riacho Fundo II;
71880517;;104574;RIACHO FUNDO;DF;QN 5A CONJUNTO 7;Riacho Fundo II;
71880520;;104574;RIACHO FUNDO;DF;QN 5B;Riacho Fundo II;
71880521;;104574;RIACHO FUNDO;DF;QN 5B CONJUNTO 1;Riacho Fundo II;
71880522;;104574;RIACHO FUNDO;DF;QN 5B CONJUNTO 2;Riacho Fundo II;
71880523;;104574;RIACHO FUNDO;DF;QN 5B CONJUNTO 3;Riacho Fundo II;
71880524;;104574;RIACHO FUNDO;DF;QN 5B CONJUNTO 4;Riacho Fundo II;
71880525;;104574;RIACHO FUNDO;DF;QN 5B CONJUNTO 5;Riacho Fundo II;
71880526;;104574;RIACHO FUNDO;DF;QN 5B CONJUNTO 6;Riacho Fundo II;
71880527;;104574;RIACHO FUNDO;DF;QN 5B CONJUNTO 7;Riacho Fundo II;
71880528;;104574;RIACHO FUNDO;DF;QN 5B CONJUNTO 8;Riacho Fundo II;
71880530;;104574;RIACHO FUNDO;DF;QN 5C;Riacho Fundo II;
71880531;;104574;RIACHO FUNDO;DF;QN 5C CONJUNTO 1;Riacho Fundo II;
71880532;;104574;RIACHO FUNDO;DF;QN 5C CONJUNTO 2;Riacho Fundo II;
71880533;;104574;RIACHO FUNDO;DF;QN 5C CONJUNTO 3;Riacho Fundo II;
71880534;;104574;RIACHO FUNDO;DF;QN 5C CONJUNTO 4;Riacho Fundo II;
71880535;;104574;RIACHO FUNDO;DF;QN 5C CONJUNTO 5;Riacho Fundo II;
71880536;;104574;RIACHO FUNDO;DF;QN 5C CONJUNTO 6;Riacho Fundo II;
71880537;;104574;RIACHO FUNDO;DF;QN 5C CONJUNTO 7;Riacho Fundo II;
71880538;;104574;RIACHO FUNDO;DF;QN 5C CONJUNTO 8;Riacho Fundo II;
71881110;;104574;RIACHO FUNDO;DF;QN 14A;Riacho Fundo II;
71881111;;104574;RIACHO FUNDO;DF;QN 14A CONJUNTO 1;Riacho Fundo II;
71881112;;104574;RIACHO FUNDO;DF;QN 14A CONJUNTO 2;Riacho Fundo II;
71881113;;104574;RIACHO FUNDO;DF;QN 14A CONJUNTO 3;Riacho Fundo II;
71881114;;104574;RIACHO FUNDO;DF;QN 14A CONJUNTO 4;Riacho Fundo II;
71881115;;104574;RIACHO FUNDO;DF;QN 14A CONJUNTO 5;Riacho Fundo II;
71881116;;104574;RIACHO FUNDO;DF;QN 14A CONJUNTO 6;Riacho Fundo II;
71881117;;104574;RIACHO FUNDO;DF;QN 14A CONJUNTO 7;Riacho Fundo II;
71881120;;104574;RIACHO FUNDO;DF;QN 14B;Riacho Fundo II;
71881121;;104574;RIACHO FUNDO;DF;QN 14B CONJUNTO 1;Riacho Fundo II;
71881122;;104574;RIACHO FUNDO;DF;QN 14B CONJUNTO 2;Riacho Fundo II;
71881123;;104574;RIACHO FUNDO;DF;QN 14B CONJUNTO 3;Riacho Fundo II;
71881124;;104574;RIACHO FUNDO;DF;QN 14B CONJUNTO 4;Riacho Fundo II;
71881125;;104574;RIACHO FUNDO;DF;QN 14B CONJUNTO 5;Riacho Fundo II;
71881126;;104574;RIACHO FUNDO;DF;QN 14B CONJUNTO 6;Riacho Fundo II;
71881130;;104574;RIACHO FUNDO;DF;QN 14C;Riacho Fundo II;
71881131;;104574;RIACHO FUNDO;DF;QN 14C CONJUNTO 1;Riacho Fundo II;
71881132;;104574;RIACHO FUNDO;DF;QN 14C CONJUNTO 2;Riacho Fundo II;
71881133;;104574;RIACHO FUNDO;DF;QN 14C CONJUNTO 3;Riacho Fundo II;
71881134;;104574;RIACHO FUNDO;DF;QN 14C CONJUNTO 4;Riacho Fundo II;
71881135;;104574;RIACHO FUNDO;DF;QN 14C CONJUNTO 5;Riacho Fundo II;
71881136;;104574;RIACHO FUNDO;DF;QN 14C CONJUNTO 6;Riacho Fundo II;
71881137;;104574;RIACHO FUNDO;DF;QN 14C CONJUNTO 7;Riacho Fundo II;
71881138;;104574;RIACHO FUNDO;DF;QN 14C CONJUNTO 8;Riacho Fundo II;
71881139;;104574;RIACHO FUNDO;DF;QN 14C CONJUNTO 9;Riacho Fundo II;
71881140;;104574;RIACHO FUNDO;DF;QN 14D;Riacho Fundo II;
71881141;;104574;RIACHO FUNDO;DF;QN 14D CONJUNTO 1;Riacho Fundo II;
71881142;;104574;RIACHO FUNDO;DF;QN 14D CONJUNTO 2;Riacho Fundo II;
71881143;;104574;RIACHO FUNDO;DF;QN 14D CONJUNTO 3;Riacho Fundo II;
71881144;;104574;RIACHO FUNDO;DF;QN 14D CONJUNTO 4;Riacho Fundo II;
71881145;;104574;RIACHO FUNDO;DF;QN 14D CONJUNTO 5;Riacho Fundo II;
71881146;;104574;RIACHO FUNDO;DF;QN 14D CONJUNTO 6;Riacho Fundo II;
71881147;;104574;RIACHO FUNDO;DF;QN 14D CONJUNTO 7;Riacho Fundo II;
71881148;;104574;RIACHO FUNDO;DF;QN 14D CONJUNTO 8;Riacho Fundo II;
71881150;;104574;RIACHO FUNDO;DF;QN 14E;Riacho Fundo II;
71881151;;104574;RIACHO FUNDO;DF;QN 14E CONJUNTO 1;Riacho Fundo II;
71881152;;104574;RIACHO FUNDO;DF;QN 14E CONJUNTO 2;Riacho Fundo II;
71881153;;104574;RIACHO FUNDO;DF;QN 14E CONJUNTO 3;Riacho Fundo II;
71881154;;104574;RIACHO FUNDO;DF;QN 14E CONJUNTO 4;Riacho Fundo II;
71881155;;104574;RIACHO FUNDO;DF;QN 14E CONJUNTO 5;Riacho Fundo II;
71881156;;104574;RIACHO FUNDO;DF;QN 14E CONJUNTO 6;Riacho Fundo II;
71881157;;104574;RIACHO FUNDO;DF;QN 14E CONJUNTO 7;Riacho Fundo II;
71881158;;104574;RIACHO FUNDO;DF;QN 14E CONJUNTO 8;Riacho Fundo II;
71881159;;104574;RIACHO FUNDO;DF;QN 14E CONJUNTO 9;Riacho Fundo II;
71881160;;104574;RIACHO FUNDO;DF;QN 14E CONJUNTO 10;Riacho Fundo II;
71881161;;104574;RIACHO FUNDO;DF;QN 14E CONJUNTO 11;Riacho Fundo II;
71881170;;104574;RIACHO FUNDO;DF;QN 14F;Riacho Fundo II;
71881171;;104574;RIACHO FUNDO;DF;QN 14F CONJUNTO 1;Riacho Fundo II;
71881172;;104574;RIACHO FUNDO;DF;QN 14F CONJUNTO 2;Riacho Fundo II;
71881173;;104574;RIACHO FUNDO;DF;QN 14F CONJUNTO 3;Riacho Fundo II;
71881174;;104574;RIACHO FUNDO;DF;QN 14F CONJUNTO 4;Riacho Fundo II;
71881175;;104574;RIACHO FUNDO;DF;QN 14F CONJUNTO 5;Riacho Fundo II;
71881176;;104574;RIACHO FUNDO;DF;QN 14F CONJUNTO 6;Riacho Fundo II;
71881177;;104574;RIACHO FUNDO;DF;QN 14F CONJUNTO 7;Riacho Fundo II;
71881178;;104574;RIACHO FUNDO;DF;QN 14F CONJUNTO 8;Riacho Fundo II;
71881310;;104574;RIACHO FUNDO;DF;QN 15A;Riacho Fundo II;
71881311;;104574;RIACHO FUNDO;DF;QN 15A CONJUNTO 1;Riacho Fundo II;
71881312;;104574;RIACHO FUNDO;DF;QN 15A CONJUNTO 2;Riacho Fundo II;
71881313;;104574;RIACHO FUNDO;DF;QN 15A CONJUNTO 3;Riacho Fundo II;
71881314;;104574;RIACHO FUNDO;DF;QN 15A CONJUNTO 4;Riacho Fundo II;
71881320;;104574;RIACHO FUNDO;DF;QN 15B;Riacho Fundo II;
71881321;;104574;RIACHO FUNDO;DF;QN 15B CONJUNTO 1;Riacho Fundo II;
71881322;;104574;RIACHO FUNDO;DF;QN 15B CONJUNTO 2;Riacho Fundo II;
71881323;;104574;RIACHO FUNDO;DF;QN 15B CONJUNTO 3;Riacho Fundo II;
71881330;;104574;RIACHO FUNDO;DF;QN 15C;Riacho Fundo II;
71881331;;104574;RIACHO FUNDO;DF;QN 15C CONJUNTO 1;Riacho Fundo II;
71881332;;104574;RIACHO FUNDO;DF;QN 15C CONJUNTO 2;Riacho Fundo II;
71881333;;104574;RIACHO FUNDO;DF;QN 15C CONJUNTO 3;Riacho Fundo II;
71881334;;104574;RIACHO FUNDO;DF;QN 15C CONJUNTO 4;Riacho Fundo II;
71881340;;104574;RIACHO FUNDO;DF;QN 15D;Riacho Fundo II;
71881341;;104574;RIACHO FUNDO;DF;QN 15D CONJUNTO 1;Riacho Fundo II;
71881342;;104574;RIACHO FUNDO;DF;QN 15D CONJUNTO 2;Riacho Fundo II;
71881343;;104574;RIACHO FUNDO;DF;QN 15D CONJUNTO 3;Riacho Fundo II;
71881344;;104574;RIACHO FUNDO;DF;QN 15D CONJUNTO 4;Riacho Fundo II;
71881345;;104574;RIACHO FUNDO;DF;QN 15D CONJUNTO 5;Riacho Fundo II;
71881346;;104574;RIACHO FUNDO;DF;QN 15D CONJUNTO 6;Riacho Fundo II;
71881350;;104574;RIACHO FUNDO;DF;QN 15E;Riacho Fundo II;
71881351;;104574;RIACHO FUNDO;DF;QN 15E CONJUNTO 1;Riacho Fundo II;
71881352;;104574;RIACHO FUNDO;DF;QN 15E CONJUNTO 2;Riacho Fundo II;
71881353;;104574;RIACHO FUNDO;DF;QN 15E CONJUNTO 3;Riacho Fundo II;
71881354;;104574;RIACHO FUNDO;DF;QN 15E CONJUNTO 4;Riacho Fundo II;
71881355;;104574;RIACHO FUNDO;DF;QN 15E CONJUNTO 5;Riacho Fundo II;
71881356;;104574;RIACHO FUNDO;DF;QN 15E CONJUNTO 6;Riacho Fundo II;
71881357;;104574;RIACHO FUNDO;DF;QN 15E CONJUNTO 7;Riacho Fundo II;
71881358;;104574;RIACHO FUNDO;DF;QN 15E CONJUNTO 8;Riacho Fundo II;
71881359;;104574;RIACHO FUNDO;DF;QN 15E CONJUNTO 9;Riacho Fundo II;
71881510;;104574;RIACHO FUNDO;DF;QN 9A;Riacho Fundo II;
71881511;;104574;RIACHO FUNDO;DF;QN 9A CONJUNTO 1;Riacho Fundo II;
71881512;;104574;RIACHO FUNDO;DF;QN 9A CONJUNTO 2;Riacho Fundo II;
71881520;;104574;RIACHO FUNDO;DF;QN 9B;Riacho Fundo II;
71881521;;104574;RIACHO FUNDO;DF;QN 9B CONJUNTO 1;Riacho Fundo II;
71881522;;104574;RIACHO FUNDO;DF;QN 9B CONJUNTO 2;Riacho Fundo II;
71881600;;104574;RIACHO FUNDO;DF;QN 10;Riacho Fundo II;
71881601;;104574;RIACHO FUNDO;DF;QN 10 CONJUNTO 1;Riacho Fundo II;
71881602;;104574;RIACHO FUNDO;DF;QN 10 CONJUNTO 2;Riacho Fundo II;
71881603;;104574;RIACHO FUNDO;DF;QN 10 CONJUNTO 3;Riacho Fundo II;
71881604;;104574;RIACHO FUNDO;DF;QN 10 CONJUNTO 4;Riacho Fundo II;
71881605;;104574;RIACHO FUNDO;DF;QN 10 CONJUNTO 5;Riacho Fundo II;
71881606;;104574;RIACHO FUNDO;DF;QN 10 CONJUNTO 6;Riacho Fundo II;
71881610;;104574;RIACHO FUNDO;DF;QN 11;Riacho Fundo II;
71881611;;104574;RIACHO FUNDO;DF;QN 11 CONJUNTO 1;Riacho Fundo II;
71881612;;104574;RIACHO FUNDO;DF;QN 11 CONJUNTO 2;Riacho Fundo II;
71881613;;104574;RIACHO FUNDO;DF;QN 11 CONJUNTO 3;Riacho Fundo II;
71881614;;104574;RIACHO FUNDO;DF;QN 11 CONJUNTO 4;Riacho Fundo II;
71881615;;104574;RIACHO FUNDO;DF;QN 11 CONJUNTO 5;Riacho Fundo II;
71881616;;104574;RIACHO FUNDO;DF;QN 11 CONJUNTO 6;Riacho Fundo II;
71881620;;104574;RIACHO FUNDO;DF;QN 12A;Riacho Fundo II;
71881621;;104574;RIACHO FUNDO;DF;QN 12A CONJUNTO 1;Riacho Fundo II;
71881622;;104574;RIACHO FUNDO;DF;QN 12A CONJUNTO 2;Riacho Fundo II;
71881623;;104574;RIACHO FUNDO;DF;QN 12A CONJUNTO 3;Riacho Fundo II;
71881624;;104574;RIACHO FUNDO;DF;QN 12A CONJUNTO 4;Riacho Fundo II;
71881625;;104574;RIACHO FUNDO;DF;QN 12A CONJUNTO 5;Riacho Fundo II;
71881626;;104574;RIACHO FUNDO;DF;QN 12A CONJUNTO 6;Riacho Fundo II;
71881627;;104574;RIACHO FUNDO;DF;QN 12A CONJUNTO 7;Riacho Fundo II;
71881628;;104574;RIACHO FUNDO;DF;QN 12A CONJUNTO 8;Riacho Fundo II;
71881629;;104574;RIACHO FUNDO;DF;QN 12B;Riacho Fundo II;
71881630;;104574;RIACHO FUNDO;DF;QN 12B CONJUNTO 1;Riacho Fundo II;
71881631;;104574;RIACHO FUNDO;DF;QN 12B CONJUNTO 2;Riacho Fundo II;
71881632;;104574;RIACHO FUNDO;DF;QN 12B CONJUNTO 3;Riacho Fundo II;
71881633;;104574;RIACHO FUNDO;DF;QN 12B CONJUNTO 4;Riacho Fundo II;
71881634;;104574;RIACHO FUNDO;DF;QN 12B CONJUNTO 5;Riacho Fundo II;
71881635;;104574;RIACHO FUNDO;DF;QN 12B CONJUNTO 6;Riacho Fundo II;
71881636;;104574;RIACHO FUNDO;DF;QN 12B CONJUNTO 7;Riacho Fundo II;
71881637;;104574;RIACHO FUNDO;DF;QN 12B CONJUNTO 8;Riacho Fundo II;
